energy,tempo,danceability,playlist_genre,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,playlist_subgenre,type,label_kaggle
0.511,109.033,0.847,latin,0.268,0.676,"Smallgod, Tiwa Savage, Kwesi Arthur",4.0,0.0724,34,Building Bridges,Afro-Latin Party,Let Dem Kno,2021-06-18,0.0128,1.0,11.0,178349.0,afro-latin,audio_features,0
0.542,119.747,0.85,latin,0.079,0.622,"Wizkid, Tay Iwar, Projexx",5.0,0.167,58,Made In Lagos,Afro-Latin Party,True Love (feat. Tay Iwar & Projexx),2020-10-29,4.9e-05,0.0,4.0,247333.0,afro-latin,audio_features,0
0.715,96.11,0.736,latin,0.137,0.706,"R2Bees, Wizkid",4.0,0.112,32,Back 2 Basics,Afro-Latin Party,Tinkerbell (feat. Wizkid),2021-11-25,0.0,1.0,5.0,183500.0,afro-latin,audio_features,0
0.37,94.893,0.771,latin,0.086,0.941,Omah Lay,4.0,0.0441,44,Free My Mind,Afro-Latin Party,Free My Mind,2021-11-12,0.363,0.0,6.0,175989.0,afro-latin,audio_features,0
0.575,134.791,0.615,latin,0.324,0.552,"LADIPOE, Bnxn",5.0,0.4,59,Feeling,Afro-Latin Party,Feeling,2021-05-07,4.27e-06,0.0,7.0,224000.0,afro-latin,audio_features,0
0.898,112.998,0.807,latin,0.0824,0.743,"Goya Menor, Nektunez",4.0,0.0393,54,Ameno Amapiano Remix (You Wanna Bamba),Afro-Latin Party,Ameno Amapiano Remix (You Wanna Bamba),2022-01-07,0.000395,0.0,6.0,227101.0,afro-latin,audio_features,0
0.501,103.993,0.637,latin,0.099,0.431,"Rotimi, Wale",4.0,0.187,68,The Beauty of Becoming,Afro-Latin Party,In My Bed,2019-12-13,5.91e-05,0.0,0.0,185461.0,afro-latin,audio_features,0
0.651,109.953,0.79,latin,0.104,0.544,"R-Wan, Minz",4.0,0.105,22,Trouble,Afro-Latin Party,Trouble,2022-01-28,0.00872,1.0,1.0,162000.0,afro-latin,audio_features,0
0.534,103.045,0.904,latin,0.048,0.732,Kid AlpHa,4.0,0.166,51,Colours,Afro-Latin Party,Colours,2021-04-23,0.00706,1.0,2.0,184078.0,afro-latin,audio_features,0
0.565,107.035,0.776,latin,0.308,0.53,Burna Boy,4.0,0.105,65,"Love, Damini",Afro-Latin Party,It's Plenty,2022-07-07,8.81e-05,1.0,7.0,216992.0,afro-latin,audio_features,0
0.832,164.852,0.491,world,0.0436,0.375,"Hiromitsu Agatsuma, Chen Min, Akira Senju",4.0,0.0371,39,蒼風,Traditional Japanese,風林火山 ～月冴ゆ夜～,2007-08-08,0.822,0.0,2.0,212133.0,japanese,audio_features,0
0.419,83.799,0.41,world,0.0721,0.247,Tomoe-Ryu Yutakadaiko,4.0,0.0592,29,Tomoe-Ryu Yutakadaiko: Japanese Drums,Traditional Japanese,Toyohashi-matsuri (Toyohashi Festival) - Onibi (Demon Flame),2007-01-01,0.878,1.0,0.0,654400.0,japanese,audio_features,0
0.0341,81.658,0.266,world,0.106,0.0738,Hideo Osaka Ensemble,4.0,0.0351,28,Traditional Music Of The Japanese Geisha,Traditional Japanese,A Ri Rang,2006-03-07,4.21e-06,1.0,7.0,98493.0,japanese,audio_features,0
0.301,114.346,0.506,world,0.384,0.497,Tomoe-Ryu Yutakadaiko,4.0,0.0458,30,Tomoe-Ryu Yutakadaiko: Japanese Drums,Traditional Japanese,Haneko odori (Bouncing Dance),2007-01-01,0.79,0.0,4.0,216000.0,japanese,audio_features,0
0.155,72.199,0.267,world,0.138,0.386,Hideo Osaka Ensemble,3.0,0.0502,30,Traditional Music Of The Japanese Geisha,Traditional Japanese,Samurai Song,2006-03-07,0.28,0.0,10.0,135973.0,japanese,audio_features,0
0.411,138.331,0.537,world,0.0969,0.418,Taisei Iwasaki,4.0,0.126,23,"Terra Humana: Japon, l'empire du soleil levant",Traditional Japanese,Kodaiko,2010,0.969,0.0,8.0,157400.0,japanese,audio_features,0
0.401,99.7,0.588,world,0.106,0.158,Joji Hirota Taiko Drummers,4.0,0.121,26,Joji Hirota and the Taiko Drummers: Japanese Taiko,Traditional Japanese,Musashi Mai Uchi,2004-01-01,0.927,1.0,3.0,331067.0,japanese,audio_features,0
0.259,90.047,0.426,world,0.138,0.338,Masayo Ishigure,4.0,0.0428,27,Grace,Traditional Japanese,Haru no Umi,2001-01-01,0.767,0.0,9.0,431520.0,japanese,audio_features,0
0.599,145.895,0.508,world,0.0824,0.377,Yoshida Brothers,4.0,0.0793,24,THE YOSHIDA BROTHERS 〜20th. Anniversary from Debut〜,Traditional Japanese,じょんがら 健一,2020-01-08,0.96,1.0,5.0,225760.0,japanese,audio_features,0
0.216,131.186,0.617,world,0.135,0.651,Shogetsu Watanabe,4.0,0.045,21,Japanese Folk Music,Traditional Japanese,Yamaguchi Sansa Odoriuta,2011-11-08,0.424,1.0,8.0,149627.0,japanese,audio_features,0
0.228,93.573,0.554,world,0.27,0.289,Ensemble Kineya,4.0,0.0976,22,"Japon, Japan : Nagauta",Traditional Japanese,Kurama Yama,2009-01-26,1.22e-05,1.0,5.0,1062600.0,japanese,audio_features,0
0.304,116.616,0.573,world,0.102,0.626,Traditional Japanese Music,4.0,0.0916,27,Traditional Japanese Music,Traditional Japanese,Japanese Traditional Music,2011-02-03,0.971,0.0,1.0,70820.0,japanese,audio_features,0
0.132,126.101,0.352,world,0.0675,0.386,Matsu Take Ensemble,4.0,0.036,19,Traditional Japanese Music: Yamabiko (Mountain Echo),Traditional Japanese,Harusame,2017-06-23,0.533,0.0,7.0,285953.0,japanese,audio_features,0
0.279,173.186,0.438,world,0.118,0.372,Wadaiko Matsuriza,3.0,0.0626,26,Wadaiko Matsuriza: Japanese Drums,Traditional Japanese,Otoko-koko-ni Ariki (This is the man),2002-01-01,0.958,1.0,7.0,291320.0,japanese,audio_features,0
0.0734,97.917,0.604,world,0.0684,0.293,The Kyoto Nohgaku Kai,3.0,0.076,18,The Ultimate Japanese Music Collection: 16 Tracks from the Legendary Lyrichord Recordings,Traditional Japanese,Deha,2016-04-18,0.0103,1.0,6.0,160040.0,japanese,audio_features,0
0.326,169.856,0.467,world,0.18,0.521,Music Time,4.0,0.0264,22,Japanese Tea Ceremony,Traditional Japanese,Japanese Tea Ceremony,2015-11-11,0.931,0.0,9.0,187716.0,japanese,audio_features,0
0.29,110.38,0.415,world,0.11,0.159,Kodo,4.0,0.0407,19,暁 Akatsuki,Traditional Japanese,暁 Akatsuki,2011-01-22,0.943,1.0,1.0,276880.0,japanese,audio_features,0
0.787,109.101,0.538,world,0.0999,0.783,Japanese Taiko Drums,4.0,0.075,20,Japanese Drums,Traditional Japanese,Japanese Drums,2011-03-02,0.922,1.0,7.0,87929.0,japanese,audio_features,0
0.00293,115.722,0.294,world,0.0708,0.658,Asian Traditional Music,3.0,0.0516,22,"Traditional Asian Music: Chinese, Japanese, Tibetan, Korean, Oriental Shamisen and Shakuhachi",Traditional Japanese,Japanese Peace Song,2010-06-30,0.000331,1.0,0.0,81776.0,japanese,audio_features,0
0.181,105.181,0.223,ambient,0.129,0.179,"Uno Helmersson, Mari Samuelsen, Jesper Söderqvist, Gunnar Flagstad, TrondheimSolistene",4.0,0.0431,42,Nordic Noir,Nordic Noir,Timelapse,2017-09-01,0.262,0.0,7.0,160846.0,noir,audio_features,0
0.124,132.077,0.162,ambient,0.107,0.0686,"Ólafur Arnalds, Mari Samuelsen, Hakon Samuelsen, TrondheimSolistene",4.0,0.0431,34,Nordic Noir,Nordic Noir,Near Light,2017-09-01,0.602,1.0,2.0,179152.0,noir,audio_features,0
0.0663,75.588,0.137,ambient,0.154,0.0596,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",4.0,0.0404,20,Nordic Noir,Nordic Noir,The Mist: Pt. 1,2017-09-01,0.623,0.0,0.0,285008.0,noir,audio_features,0
0.196,135.98,0.189,ambient,0.112,0.106,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",3.0,0.0426,17,Nordic Noir,Nordic Noir,The Mist: Pt. 2,2017-09-01,0.457,0.0,0.0,149772.0,noir,audio_features,0
0.0391,67.4,0.252,ambient,0.359,0.13,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",3.0,0.0398,17,Nordic Noir,Nordic Noir,The Mist: Pt. 3,2017-09-01,0.655,1.0,8.0,153533.0,noir,audio_features,0
0.0193,100.334,0.2,ambient,0.0953,0.0382,"Arvo Pärt, Mari Samuelsen, TrondheimSolistene",4.0,0.0438,14,Nordic Noir,Nordic Noir,Darf ich ...,2017-09-01,0.0058,0.0,6.0,222569.0,noir,audio_features,0
0.138,87.528,0.233,ambient,0.136,0.0346,"Johan Söderqvist, Mari Samuelsen, TrondheimSolistene",4.0,0.0403,15,Nordic Noir,Nordic Noir,Love & Rage,2017-09-01,0.373,0.0,4.0,193875.0,noir,audio_features,0
0.0172,74.931,0.159,ambient,0.102,0.0297,"Mari Samuelsen, Hakon Samuelsen, Johan Söderqvist, Uno Helmersson, TrondheimSolistene",4.0,0.0474,18,Nordic Noir,Nordic Noir,"Study In Rituals, Prelude",2017-09-01,0.988,0.0,4.0,215829.0,noir,audio_features,0
0.336,149.638,0.454,arabic,0.288,0.4,Kanari Music,4.0,0.0308,12,Ana Delay,Middle Eastern Chill,Ana Delay,2024-08-14,0.709,0.0,2.0,97265.0,chill,audio_features,0
0.251,152.037,0.522,arabic,0.064,0.414,"Brian Keane, Omar Faruk Tekbilek",4.0,0.0399,35,Beyond The Sky,Middle Eastern Chill,Kolaymi,1992-01-01,0.935,0.0,7.0,319827.0,chill,audio_features,0
0.295,155.936,0.251,arabic,0.0868,0.597,Omar Faruk Tekbilek,4.0,0.0335,26,Longing (Best of Omar Faruk Tekbilek),Middle Eastern Chill,Last Moments of Love,2010-09-07,0.947,1.0,10.0,295987.0,chill,audio_features,0
0.235,110.155,0.647,arabic,0.208,0.35,Omar Faruk Tekbilek,4.0,0.0319,34,Mystical Garden,Middle Eastern Chill,Hasret,1996,0.926,0.0,7.0,535093.0,chill,audio_features,0
0.106,143.972,0.643,world,0.0905,0.262,变奏的梦想,4.0,0.0351,44,鸿影,Chinese Traditional,鸿影,2018-05-16,0.937,0.0,1.0,273351.0,chinese,audio_features,0
0.4,147.941,0.686,world,0.349,0.293,Yume.Play,4.0,0.0412,41,Nature's Wishes,Chinese Traditional,Dance of The Lotus,2024-07-19,0.678,0.0,6.0,131444.0,chinese,audio_features,0
0.106,135.693,0.389,world,0.417,0.161,赵燮,4.0,0.0281,41,失去灵魂,Chinese Traditional,灵魂的和谐,2024-02-23,0.844,1.0,7.0,146580.0,chinese,audio_features,0
0.0281,115.416,0.51,world,0.228,0.239,赵燮,4.0,0.0378,34,梦想花园,Chinese Traditional,晨风,2024-11-06,0.956,0.0,2.0,111433.0,chinese,audio_features,0
0.328,82.981,0.483,world,0.215,0.139,小vie,4.0,0.0292,37,长安不良人 (变奏版),Chinese Traditional,长安不良帅 - 变奏版,2024-05-09,0.413,0.0,9.0,182891.0,chinese,audio_features,0
0.202,113.956,0.564,world,0.0971,0.168,hopeless_0taku,4.0,0.0311,36,暖かい,Chinese Traditional,壊れやすい心,2024-10-24,0.967,0.0,5.0,99433.0,chinese,audio_features,0
0.147,97.493,0.796,world,0.0927,0.568,Kuroki,4.0,0.0472,32,Timeless Paths,Chinese Traditional,Crimson Lanterns,2024-11-06,0.946,1.0,11.0,111112.0,chinese,audio_features,0
0.23,68.529,0.474,world,0.0957,0.343,浩宇,4.0,0.0345,32,风和树叶,Chinese Traditional,风和树叶,2024-11-06,0.855,0.0,3.0,109719.0,chinese,audio_features,0
0.309,135.783,0.655,world,0.122,0.14,"刘珂矣, 百慕三石",4.0,0.0287,39,半壶纱,Chinese Traditional,缥缃醉 - 纯音乐,2016-01-05,0.116,0.0,11.0,225083.0,chinese,audio_features,0
0.321,89.265,0.18,world,0.531,0.04,小vie,4.0,0.029,31,情缘,Chinese Traditional,情缘,2024-08-25,0.243,0.0,7.0,167333.0,chinese,audio_features,0
0.272,143.741,0.625,world,0.1,0.284,Kuroki,4.0,0.0287,31,Timeless Paths,Chinese Traditional,Lotus,2024-11-06,0.462,1.0,1.0,120004.0,chinese,audio_features,0
0.192,120.152,0.62,world,0.0979,0.225,Yume.Play,4.0,0.0345,37,Nature's Wishes,Chinese Traditional,Mystic Cascade,2024-07-19,0.435,0.0,4.0,128005.0,chinese,audio_features,0
0.26,116.501,0.388,world,0.109,0.0441,hopeless_0taku,4.0,0.0326,33,暖かい,Chinese Traditional,暖かい,2024-10-24,0.728,0.0,4.0,70290.0,chinese,audio_features,0
0.195,116.915,0.404,world,0.48,0.356,赵燮,4.0,0.0356,39,失去灵魂,Chinese Traditional,无条件的爱,2024-02-23,0.653,0.0,8.0,102591.0,chinese,audio_features,0
0.135,118.0,0.503,world,0.107,0.532,Kuroki,4.0,0.0377,32,Timeless Paths,Chinese Traditional,The Night Whisperer,2024-11-06,0.931,0.0,1.0,88746.0,chinese,audio_features,0
0.125,86.05,0.315,world,0.139,0.295,浩宇,4.0,0.0329,33,风和树叶,Chinese Traditional,风之歌,2024-11-06,0.971,0.0,2.0,97719.0,chinese,audio_features,0
0.223,96.001,0.579,world,0.166,0.0634,"变奏的梦想, 喵步小雨中",4.0,0.0284,35,"跨越千山,仍未见你的模样",Chinese Traditional,"跨越千山,仍未见你的模样",2019-06-04,0.905,0.0,6.0,263913.0,chinese,audio_features,0
0.0379,67.539,0.462,world,0.0586,0.475,浩宇,4.0,0.0381,33,风和树叶,Chinese Traditional,跳舞的叶子,2024-11-06,0.918,0.0,2.0,120004.0,chinese,audio_features,0
0.327,133.935,0.721,world,0.103,0.211,Yume.Play,4.0,0.0298,36,Nature's Wishes,Chinese Traditional,Nature's Wishes,2024-07-19,0.656,0.0,6.0,129039.0,chinese,audio_features,0
0.23,139.957,0.465,world,0.101,0.143,"刘珂矣, 百慕三石",4.0,0.0309,41,渡风,Chinese Traditional,暖山 - 纯音乐,2019-01-16,0.581,0.0,7.0,276093.0,chinese,audio_features,0
0.13,128.073,0.688,world,0.165,0.302,原調音樂,4.0,0.0658,35,原調古風輕音樂,Chinese Traditional,如絲古風（輕音樂）,2023-04-26,0.866,0.0,4.0,138750.0,chinese,audio_features,0
0.0869,144.325,0.687,world,0.176,0.49,浩宇,4.0,0.0349,30,古老的传说,Chinese Traditional,被遗忘者的故事,2024-11-06,0.95,0.0,7.0,109719.0,chinese,audio_features,0
0.155,83.977,0.606,world,0.143,0.642,Kuroki,4.0,0.0308,35,Summer in Fujian,Chinese Traditional,The Night's Tranquility,2024-07-22,0.927,1.0,0.0,115851.0,chinese,audio_features,0
0.277,132.057,0.721,world,0.267,0.187,赵燮,5.0,0.0334,36,重生的生命,Chinese Traditional,重生的生命,2024-02-21,0.545,0.0,5.0,116463.0,chinese,audio_features,0
0.386,142.127,0.519,world,0.375,0.313,Yume.Play,4.0,0.0375,34,Promise of Prosperity,Chinese Traditional,Promise of Prosperity,2024-03-15,0.773,0.0,3.0,124620.0,chinese,audio_features,0
0.254,153.975,0.443,world,0.075,0.136,小vie,4.0,0.0303,24,朝花夕拾,Chinese Traditional,朝花夕拾,2022-07-22,7.61e-06,0.0,5.0,160519.0,chinese,audio_features,0
0.0727,129.911,0.482,world,0.0993,0.37,浩宇,4.0,0.0358,33,风和树叶,Chinese Traditional,闪亮的月亮,2024-11-06,0.953,0.0,2.0,73719.0,chinese,audio_features,0
0.394,132.168,0.701,world,0.276,0.0554,Yume.Play,4.0,0.0409,36,Enchanted Journeys,Chinese Traditional,Enchanted Journeys,2024-03-08,0.933,0.0,3.0,138286.0,chinese,audio_features,0
0.301,82.986,0.696,world,0.15,0.488,Kuroki,4.0,0.0342,37,Summer in Fujian,Chinese Traditional,Summer in Fujian,2024-07-22,0.603,1.0,11.0,115856.0,chinese,audio_features,0
0.201,113.001,0.326,world,0.161,0.218,赵燮,4.0,0.0338,37,失去灵魂,Chinese Traditional,湖边小路,2024-02-23,0.00723,1.0,3.0,90697.0,chinese,audio_features,0
0.107,139.803,0.502,world,0.182,0.403,HOYO-MiX,4.0,0.032,36,Genshin Impact - Jadeite Redolence (Original Game Soundtrack),Chinese Traditional,A Mild Tale Untold,2024-03-27,0.57,1.0,7.0,95840.0,chinese,audio_features,0
0.281,75.019,0.465,world,0.343,0.174,"刘珂矣, 百慕三石",4.0,0.0254,37,渡风,Chinese Traditional,风誓 - 纯音乐,2019-01-16,0.609,0.0,9.0,249105.0,chinese,audio_features,0
0.151,85.976,0.662,world,0.165,0.322,浩宇,3.0,0.0346,27,风和树叶,Chinese Traditional,生锈的叶子,2024-11-06,0.942,0.0,9.0,120004.0,chinese,audio_features,0
0.165,145.91,0.709,world,0.205,0.537,赵燮,4.0,0.068,28,梦想花园,Chinese Traditional,穿过开阔的田野,2024-11-06,0.945,0.0,4.0,99500.0,chinese,audio_features,0
0.14,135.982,0.621,world,0.18,0.279,Yume.Play,3.0,0.039,33,Nature's Wishes,Chinese Traditional,Mist Veil Over Falls,2024-07-19,0.89,0.0,1.0,104210.0,chinese,audio_features,0
0.341,80.046,0.385,world,0.17,0.133,小vie,4.0,0.0327,31,黯然,Chinese Traditional,黯然,2024-03-13,0.056,0.0,6.0,181445.0,chinese,audio_features,0
0.324,144.087,0.695,world,0.373,0.207,"Kuroki, Yume.Play",4.0,0.03,34,Voice of the Heart,Chinese Traditional,Painted Heart,2024-02-14,0.236,0.0,2.0,193429.0,chinese,audio_features,0
0.107,100.045,0.68,world,0.105,0.392,Lemage,4.0,0.0363,21,Quiet Reflections,Chinese Traditional,Quiet Reflections,2024-11-08,0.902,0.0,1.0,120013.0,chinese,audio_features,0
0.258,134.008,0.57,world,0.624,0.174,Yume.Play,4.0,0.0292,37,Tales From The Mystical Realm,Chinese Traditional,Serenade of The wind,2024-03-22,0.682,0.0,5.0,193657.0,chinese,audio_features,0
0.313,125.0,0.446,world,0.189,0.076,小vie,4.0,0.0401,31,清狂,Chinese Traditional,清狂《只画水墨》游戏插曲 - 洞箫版,2020-10-26,0.388,0.0,4.0,182779.0,chinese,audio_features,0
0.385,68.999,0.598,world,0.164,0.104,Yume.Play,4.0,0.0284,36,Tales From The Mystical Realm,Chinese Traditional,Serenity,2024-03-22,0.805,0.0,8.0,222726.0,chinese,audio_features,0
0.195,79.933,0.419,world,0.451,0.189,Lemage,4.0,0.0344,34,Genshin Impact & Chill,Chinese Traditional,Winding River,2024-04-21,0.0194,0.0,4.0,108086.0,chinese,audio_features,0
0.493,120.101,0.641,world,0.605,0.0555,Yume.Play,4.0,0.0295,39,Inner Peace,Chinese Traditional,Mezame,2023-06-02,0.624,0.0,9.0,200115.0,chinese,audio_features,0
0.314,142.295,0.243,world,0.315,0.207,赵燮,4.0,0.0328,33,不为人知的故事,Chinese Traditional,月亮的传说,2024-03-01,0.56,0.0,7.0,128370.0,chinese,audio_features,0
0.252,129.869,0.422,world,0.272,0.0776,Yume.Play,4.0,0.045,36,Tales From The Mystical Realm,Chinese Traditional,Fallen Kingdom,2024-03-22,0.896,0.0,8.0,206885.0,chinese,audio_features,0
0.124,95.992,0.771,world,0.09,0.409,浩宇,3.0,0.059,26,古老的传说,Chinese Traditional,巫女,2024-11-06,0.902,0.0,9.0,97719.0,chinese,audio_features,0
0.295,134.087,0.762,world,0.151,0.345,"Kuroki, Yume.Play",4.0,0.0364,35,Endless Love,Chinese Traditional,Endless Love,2024-02-01,0.921,0.0,5.0,263386.0,chinese,audio_features,0
0.318,77.178,0.571,world,0.309,0.134,赵燮,4.0,0.0322,31,不为人知的故事,Chinese Traditional,永恒的雨,2024-03-01,0.59,0.0,11.0,137159.0,chinese,audio_features,0
0.286,148.042,0.699,world,0.364,0.47,"Kuroki, Lemage",4.0,0.0356,34,Windy Hill,Chinese Traditional,Windy Hill,2024-01-19,0.81,0.0,11.0,170372.0,chinese,audio_features,0
0.153,80.004,0.622,world,0.101,0.137,变奏的梦想,4.0,0.0385,36,循梦渡,Chinese Traditional,江上清风游,2015-05-31,0.917,0.0,6.0,270008.0,chinese,audio_features,0
0.326,139.943,0.772,world,0.395,0.207,Kuroki,4.0,0.0409,35,Lotus Rain,Chinese Traditional,Lotus Rain,2024-01-23,0.847,0.0,9.0,188580.0,chinese,audio_features,0
0.487,102.996,0.752,world,0.0718,0.639,浩宇,4.0,0.0651,25,古老的传说,Chinese Traditional,心的旅程,2024-11-06,0.718,0.0,7.0,92576.0,chinese,audio_features,0
0.201,128.096,0.768,world,0.125,0.379,原調音樂,4.0,0.0512,27,原調古風輕音樂,Chinese Traditional,恬靜古風（輕音樂）,2023-04-26,0.932,1.0,2.0,138750.0,chinese,audio_features,0
0.641,113.95,0.779,afrobeats,0.022,0.405,"Sam Deep, Zuma, LeeMcKrazy, The Bless",4.0,0.095,14,Hit Factory,Amapiano Grooves,Walala Wasala,2024-11-21,0.00779,0.0,10.0,406117.0,amapiano,audio_features,0
0.588,113.002,0.848,afrobeats,0.0523,0.301,"Mr Pilato, Ego Slimflow, Tebogo G Mashego, SJE Konka, Focalistic, DJ Maphorisa, Scotts Maphuma, CowBoii",4.0,0.0532,63,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)",Amapiano Grooves,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)",2024-11-08,0.00485,1.0,9.0,454779.0,amapiano,audio_features,0
0.622,112.009,0.861,afrobeats,0.253,0.413,"Kabza De Small, Vigro Deep, DJ Maphorisa, Scotts Maphuma, Young Stunna",4.0,0.0727,64,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),Amapiano Grooves,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),2024-10-18,7.79e-05,1.0,1.0,381429.0,amapiano,audio_features,0
0.675,113.008,0.837,afrobeats,0.0746,0.472,"Tycoon, Sly, Kabza De Small, Dladla Mshunqisi, Goldmax",4.0,0.0592,58,Iza Mawala (feat. Dladla Mshunqisi & Goldmax),Amapiano Grooves,Iza Mawala (feat. Dladla Mshunqisi & Goldmax),2024-10-18,0.814,0.0,10.0,395044.0,amapiano,audio_features,0
0.18,138.178,0.698,afrobeats,0.206,0.513,"Zee Nxumalo, Sly, GL_Ceejay, Kabza De Small, Shakes & Les",4.0,0.927,44,Inja Ye Game,Amapiano Grooves,Ucingo,2024-11-15,1.34e-06,1.0,1.0,57168.0,amapiano,audio_features,0
0.773,112.002,0.853,afrobeats,0.0908,0.513,"Mellow & Sleazy, Scotts Maphuma, Mr Pilato, Seemah, Yanda Woods",4.0,0.0565,54,Shayi'Moto (feat. Seemah & Yanda Woods),Amapiano Grooves,Shayi'Moto (feat. Seemah & Yanda Woods),2024-11-08,0.0175,0.0,1.0,445720.0,amapiano,audio_features,0
0.54,113.005,0.831,afrobeats,0.0867,0.232,"Tyler ICU, DJ Exit, Khalil Harrison, Marsey, CowBoii, Ceeka RSA, Tyrone Dee",4.0,0.0737,45,Lucent,Amapiano Grooves,"Intsango (feat. Marsey, CowBoii, Khalil Harrison, Ceeka RSA & Tyrone Dee)",2024-11-15,0.814,0.0,10.0,364248.0,amapiano,audio_features,0
0.878,111.996,0.839,afrobeats,0.0799,0.562,"Vigro Deep, Freddy K, Mr. JazziQ, Scotts Maphuma, CowBoii",4.0,0.0522,48,Your Piano Is Not My Piano,Amapiano Grooves,Amakhehla,2024-11-08,0.000947,1.0,2.0,445714.0,amapiano,audio_features,0
0.933,113.0,0.831,afrobeats,0.0577,0.608,"Felo Le Tee, Scotts Maphuma, Thabza Tee, DJ Maphorisa, Djy Biza",4.0,0.043,63,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),Amapiano Grooves,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),2024-07-03,0.0115,1.0,1.0,424801.0,amapiano,audio_features,0
0.539,112.008,0.943,afrobeats,0.041,0.45,"TNK MusiQ, LeeMcKrazy, Seun1401, The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort, Stompiiey",4.0,0.0632,53,"Abo Nokthula (feat. The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort & Stompiiey)",Amapiano Grooves,"Abo Nokthula (feat. The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort & Stompiiey)",2024-10-18,0.00351,0.0,5.0,368577.0,amapiano,audio_features,0
0.582,112.014,0.872,afrobeats,0.0653,0.31,"Blacko SA, Mellow & Sleazy, Scotts Maphuma",4.0,0.0671,62,Zase England,Amapiano Grooves,Zase England,2024-09-27,0.0,1.0,1.0,369816.0,amapiano,audio_features,0
0.402,112.023,0.908,afrobeats,0.0502,0.421,"Royal MusiQ, 2woBunnies, Djy Biza",4.0,0.0996,52,Khuphuka,Amapiano Grooves,Khuphuka,2024-08-23,0.044,1.0,1.0,310865.0,amapiano,audio_features,0
0.773,113.018,0.873,afrobeats,0.0223,0.836,"OSKIDO, Master KG, MaWhoo, LilyFaith, Lowsheen, Theo Kgosinkwe",4.0,0.065,38,"Khuluma (feat. LilyFaith, Lowsheen & Theo Kgosinkwe)",Amapiano Grooves,"Khuluma (feat. LilyFaith, Lowsheen & Theo Kgosinkwe)",2024-11-15,0.062,1.0,8.0,359475.0,amapiano,audio_features,0
0.41,111.998,0.736,afrobeats,0.105,0.548,"Amu Classic, Kappie, Djy Vino, Eemoh, Mpho Spizzy, Chronic Killer",4.0,0.0589,45,New Chapter,Amapiano Grooves,Lalela,2024-10-25,2.49e-05,1.0,1.0,454369.0,amapiano,audio_features,0
0.691,119.986,0.861,afrobeats,0.0417,0.272,"Pushkin RSA, Eltee, Springle, Choco Dynasty, ManKay",4.0,0.0556,42,My Island,Amapiano Grooves,"Endofaya (feat. Eltee, Springle, ChocoDynasty & Mankay)",2024-11-01,0.00131,1.0,1.0,265970.0,amapiano,audio_features,0
